SEASON,Logistical_Area,Year,MONTH,AREA,METHOD,ITEM_GROUP,Item,ADIPOSE_MODIFIER,Disposition,RETAINABLE,ESTIMATE,VARIANCE,UNITS,BCF,BCF_SD,ESTIMATE_CAL,VARIANCE_CAL,UNITS_CAL,SE_CAL,CALIBRATED,PROP_GUIDED,PROP_LODGE,PROP_RESIDENT
2025-2026,Central Coast,2025,8,Area 5,Angling from boat,ROCKFISH,Vermilion,Not Applicable,Kept,Legal Size,7.207880435,30.32989906,Pieces,0.90412,0.092440586,7.97226,37.76825,Pieces,6.14559,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 5,Angling from boat,ROCKFISH,Yelloweye,Not Applicable,Released,Unspecified,2.916523728,5.589586927,Pieces,1.03691,0.18876382,2.81271,5.46092,Pieces,2.33686,Yes,1,0,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Black,Not Applicable,Kept,Legal Size,442.8574119,14254.30393,Pieces,1.76915,0.14063428,250.32214,4950.20852,Pieces,70.35772,Yes,0.57138,0.89072,0.50087
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Black,Not Applicable,Released,Unspecified,293.5286144,18348.2358,Pieces,1.74767,0.195909392,167.95426,6361.71172,Pieces,79.76034,Yes,0.32209,0.53845,0.65622
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Released,Unspecified,187.8616148,33444.13028,Pieces,0.46731,0.262781382,402.00641,204250.28,Pieces,451.94057,Yes,0.01319,0.01319,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Canary,Not Applicable,Kept,Legal Size,12.76511265,137.4178756,Pieces,1.26178,0.128794339,10.11675,87.37932,Pieces,9.34769,Yes,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Canary,Not Applicable,Released,Unspecified,53.94370178,1390.129412,Pieces,1.70749,0.439084328,31.5924,542.80302,Pieces,23.29813,Yes,0.13362,0.27138,0.86638
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,China,Not Applicable,Released,Unspecified,14.78846401,94.84976581,Pieces,1.26616,0.260618511,11.67978,64.94387,Pieces,8.05878,Yes,0.16247,0.16247,0.83753
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Adipose Marked,Kept,Legal Size (All or Lower),269.1693792,5498.762769,Pieces,0.99775,0.043274314,269.77638,5660.49768,Pieces,75.23628,Yes,0.45533,0.51995,0.80363
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Adipose Marked,Released,Legal Size (All or Lower),29.47570989,79.49753643,Pieces,0.78112,0.056483068,37.73519,137.73762,Pieces,11.73617,Yes,0.39567,0.72678,0.40326
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Not Adipose Marked,Kept,Legal Size (All or Lower),807.5861125,25486.92129,Pieces,0.99775,0.043274314,809.40728,26834.39909,Pieces,163.81208,Yes,0.36042,0.47086,0.80173
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Not Adipose Marked,Released,Legal Size (All or Lower),454.6024121,21808.09922,Pieces,0.78112,0.056483068,581.98793,37513.32637,Pieces,193.68357,Yes,0.42041,0.45725,0.80974
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Not Applicable,Released,Sublegal Size,437.9385997,25790.61912,Pieces,0.78112,0.056483068,560.6547,43913.00074,Pieces,209.55429,Yes,0.51376,0.5801,0.89576
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Not Checked,Kept,Legal Size (All or Lower),191.9271956,1163.890455,Pieces,0.99775,0.043274314,192.36001,1238.75166,Pieces,35.1959,Yes,0.65704,0.84728,0.30846
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chinook,Not Checked,Released,Legal Size (All or Lower),478.8934989,78143.02404,Pieces,0.78112,0.056483068,613.0857,130037.5153,Pieces,360.60715,Yes,0.21838,0.41435,0.68393
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Chub Mackerel,Not Applicable,Released,Unspecified,2.402626812,3.369988784,Pieces,NA,NA,2.402626812,3.36999,Pieces,1.83575,No,0,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chum,Not Applicable,Kept,Legal Size,51.17025651,1369.341349,Pieces,NA,NA,51.17025651,1369.34135,Pieces,37.00461,No,0.04353,0.04841,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Chum,Not Applicable,Released,Unspecified,26.48172669,459.4682894,Pieces,NA,NA,26.48172669,459.46829,Pieces,21.43521,No,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Adipose Marked,Kept,Legal Size,521.1472584,46293.1043,Pieces,0.9053,0.046209447,575.6625,57348.15752,Pieces,239.47475,Yes,0.39657,0.46946,0.85247
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Adipose Marked,Released,Unspecified,107.3550003,861.4859813,Pieces,0.80271,0.052107393,133.7407,1412.37008,Pieces,37.58151,Yes,0.22658,0.88185,0.36976
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Not Adipose Marked,Kept,Legal Size,3732.587913,764177.4063,Pieces,0.9053,0.046209447,4123.03978,976705.3857,Pieces,988.28406,Yes,0.19694,0.25748,0.93609
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Not Adipose Marked,Released,Unspecified,1151.22657,109687.1094,Pieces,0.80271,0.052107393,1434.17494,178898.1766,Pieces,422.96356,Yes,0.30833,0.41114,0.76834
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Not Checked,Kept,Legal Size,953.6499453,74885.17109,Pieces,0.9053,0.046209447,1053.40765,94262.6486,Pieces,307.02223,Yes,0.29087,0.30262,0.82058
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Coho,Not Checked,Released,Unspecified,665.7271983,15299.53378,Pieces,0.80271,0.052107393,829.34958,26642.7694,Pieces,163.22613,Yes,0.42458,0.92034,0.42977
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Copper,Not Applicable,Kept,Legal Size,2.402626812,3.369988784,Pieces,0.45112,0.10272378,5.32592,18.03016,Pieces,4.24619,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Cutthroat Trout,Not Applicable,Released,Unspecified,2.477167439,3.659191081,Pieces,NA,NA,2.477167439,3.65919,Pieces,1.9129,No,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Dogfish,Not Applicable,Released,Unspecified,2.402626812,3.369988784,Pieces,0.7936,0.056979448,3.0275,5.39813,Pieces,2.32339,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,EFFORT,Adult effort,Not Applicable,N/A,N/A,4896.36958,394615.5397,Fisher days,1.86976,0.07679614,2618.71555,124444.8965,Boat trips,352.76748,Yes,0.22382,0.26718,0.88059
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,EFFORT,Juvenile effort,Not Applicable,N/A,N/A,1081.857437,373247.1103,Fisher days,1.86976,0.07679614,578.60765,107328.7474,Boat trips,327.61066,Yes,0.01557,0,0.99461
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Greenling,Not Applicable,Kept,Legal Size,25.5302253,549.6715025,Pieces,0.61491,0.103869673,41.51864,1502.9037,Pieces,38.7673,Yes,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,HALIBUT,Halibut,Not Applicable,Kept,Legal Size,379.0655892,4098.315725,Pieces,1.23,0.149,308.18341,4102.65078,Pieces,64.05194,Yes,0.4713,0.53295,0.78982
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,HALIBUT,Halibut,Not Applicable,Released,Unspecified,289.7590809,48375.31211,Pieces,1.42,0.254,204.05569,25323.1879,Pieces,159.13261,Yes,0.19123,0.18448,0.88391
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,LINGCOD,Lingcod,Not Applicable,Kept,Legal Size,819.9953897,14505.06236,Pieces,0.89128,0.094595385,920.01996,27794.27967,Pieces,166.71617,Yes,0.6487,0.71711,0.59163
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,LINGCOD,Lingcod,Not Applicable,Released,Unspecified,198.0868766,7054.125022,Pieces,0.84346,0.076883752,234.85035,10373.76096,Pieces,101.85166,Yes,0.2706,0.71923,0.83019
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Kept,Legal Size,2.227429557,2.734012875,Pieces,NA,NA,2.227429557,2.73401,Pieces,1.65349,No,1,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Released,Unspecified,16.60233339,123.9141231,Pieces,NA,NA,16.60233339,123.91412,Pieces,11.13167,No,1,0.8683,0.1317
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Kept,Legal Size,192.068927,7451.442327,Pieces,NA,NA,192.068927,7451.44233,Pieces,86.32174,No,0.173,0.06255,0.93745
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Released,Unspecified,147.4773004,3173.878506,Pieces,NA,NA,147.4773004,3173.87851,Pieces,56.33719,No,0.25574,0.18022,0.85338
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Other and unknown sharks,Not Applicable,Released,Unspecified,4.454859114,10.9360515,Pieces,NA,NA,4.454859114,10.93605,Pieces,3.30697,No,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Pacific cod,Not Applicable,Kept,Legal Size,75.26713022,1489.352886,Pieces,2.23614,0.249627511,33.6594,311.97025,Pieces,17.66268,Yes,0.5074,0.2454,0.87231
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Pacific cod,Not Applicable,Released,Unspecified,42.20590421,373.9478742,Pieces,3.50147,0.630825418,12.05377,35.21662,Pieces,5.93436,Yes,0.39337,0.79697,0.20303
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Perches,Not Applicable,Released,Unspecified,4.805253623,13.47995514,Pieces,0.03418,39.60741248,140.58671,26539792768,Pieces,162910.3826,Yes,0,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Pink,Not Applicable,Kept,Legal Size,600.4058736,40877.74813,Pieces,1.25416,0.078866658,478.73148,26894.77692,Pieces,163.99627,Yes,0.0551,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Pink,Not Applicable,Released,Unspecified,1083.739395,147146.4924,Pieces,1.50435,0.243093517,720.40376,78572.69645,Pieces,280.30822,Yes,0.37997,0.39715,0.90024
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Quillback,Not Applicable,Kept,Legal Size,259.7288423,48726.55704,Pieces,0.41161,0.058010258,631.00712,295512.0388,Pieces,543.61019,Yes,0.00858,0,0.9815
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Quillback,Not Applicable,Released,Unspecified,170.1351467,5385.741966,Pieces,1.15606,0.327638072,147.16809,5769.43572,Pieces,75.9568,Yes,0.31112,0.57273,0.70344
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Sablefish,Not Applicable,Kept,Legal Size,2.402626812,3.369988784,Pieces,2.11453,0.385666751,1.13625,0.79665,Pieces,0.89255,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Sculpins,Not Applicable,Kept,Legal Size,2.227429557,2.734012875,Pieces,0.28812,0.190989649,7.73091,59.19708,Pieces,7.69396,Yes,1,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Sculpins,Not Applicable,Released,Unspecified,46.7760207,817.3896457,Pieces,0.20136,0.076688018,232.30046,27986.87992,Pieces,167.2928,Yes,0.04762,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,Skates,Not Applicable,Released,Unspecified,4.704596996,6.393203956,Pieces,1.94418,0.324589371,2.41984,1.85462,Pieces,1.36184,Yes,0,0.52654,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Sockeye,Not Applicable,Released,Unspecified,6.682288672,24.60611588,Pieces,2.1578,0.279011521,3.09681,5.44505,Pieces,2.33346,Yes,1,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Tiger,Not Applicable,Kept,Legal Size,4.87979425,7.029179865,Pieces,0.21865,0.227000613,22.31783,683.88757,Pieces,26.15124,Yes,1,1,0.50764
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Tiger,Not Applicable,Released,Unspecified,2.402626812,3.369988784,Pieces,0.15182,0.300461226,15.8255,1127.12771,Pieces,33.57272,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,SALMON,Unknown Salmonid,Not Applicable,Released,Unspecified,185.3844474,33440.47109,Pieces,NA,NA,185.3844474,33440.47109,Pieces,182.86736,No,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Vermilion,Not Applicable,Kept,Legal Size,14.63938275,63.26261879,Pieces,0.90412,0.092440586,16.19186,80.13254,Pieces,8.95168,Yes,1,1,0.50764
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Yelloweye,Not Applicable,Released,Unspecified,64.8289065,296.139952,Pieces,1.03691,0.18876382,62.52125,404.97432,Pieces,20.12397,Yes,0.45163,0.52805,0.68766
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Yellowtail,Not Applicable,Kept,Legal Size,57.13938947,1659.87275,Pieces,0.42882,0.084187973,133.24796,9710.94987,Pieces,98.54415,Yes,0,0,1
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,ROCKFISH,Yellowtail,Not Applicable,Released,Unspecified,294.5170278,29102.26036,Pieces,0.1622,0.096051503,1815.76466,2262358.804,Pieces,1504.11396,Yes,0.01632,0.12566,0.98368
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,all flatfish but halibut,Not Applicable,Kept,Legal Size,69.75920732,250.637277,Pieces,NA,NA,69.75920732,250.63728,Pieces,15.83153,No,0.74885,0.55962,0.72447
2025-2026,Central Coast,2025,8,Area 6,Angling from boat,FINFISH,all flatfish but halibut,Not Applicable,Released,Unspecified,43.30319552,268.0569312,Pieces,NA,NA,43.30319552,268.05693,Pieces,16.37244,No,0.45217,0.73678,0.77806
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Black,Not Applicable,Kept,Legal Size,426.4559057,4618.598789,Pieces,1.76915,0.14063428,241.0513,1842.81581,Pieces,42.92803,Yes,0.27818,0.50739,0.59216
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Black,Not Applicable,Released,Unspecified,239.4813574,4578.667952,Pieces,1.74767,0.195909392,137.02893,1735.01234,Pieces,41.65348,Yes,0.34259,0.24446,0.5113
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Kept,Legal Size,20.21559716,69.72440193,Pieces,1.04223,0.386826356,19.39648,116.01496,Pieces,10.77102,Yes,0.48646,0.11885,0.36761
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Bocaccio Rockfish,Not Applicable,Released,Unspecified,4.805253623,13.47995514,Pieces,0.46731,0.262781382,10.2828,95.16246,Pieces,9.75512,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Canary,Not Applicable,Kept,Legal Size,19.89140689,42.25934211,Pieces,1.26178,0.128794339,15.76456,29.13268,Pieces,5.39747,Yes,0.50628,0.87547,0.37668
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Canary,Not Applicable,Released,Unspecified,9.610507246,26.95991027,Pieces,1.70749,0.439084328,5.62844,11.34189,Pieces,3.36777,Yes,0.5,1,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,China,Not Applicable,Kept,Legal Size,27.42633078,171.3806212,Pieces,0.42668,0.121062143,64.27845,1273.97892,Pieces,35.69284,Yes,0.18926,0.37214,0.81074
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,China,Not Applicable,Released,Unspecified,78.81714308,2113.810131,Pieces,1.26616,0.260618511,62.24896,1482.69771,Pieces,38.50581,Yes,0.03143,0.0924,0.83454
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Adipose Marked,Kept,Legal Size (All or Lower),507.1922507,12954.83103,Pieces,0.99775,0.043274314,508.33601,13499.41732,Pieces,116.18699,Yes,0.48133,0.79785,0.59423
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Adipose Marked,Released,Legal Size (All or Lower),290.1273872,6734.63503,Pieces,0.78112,0.056483068,371.42486,11759.044,Pieces,108.43913,Yes,0.71884,0.74368,0.62407
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Not Adipose Marked,Kept,Legal Size (All or Lower),1240.043115,37898.96551,Pieces,0.99775,0.043274314,1242.8395,40975.76302,Pieces,202.42471,Yes,0.59046,0.72895,0.64468
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Not Adipose Marked,Released,Legal Size (All or Lower),1121.310404,157640.9765,Pieces,0.78112,0.056483068,1435.51619,269139.9514,Pieces,518.787,Yes,0.37202,0.76012,0.6411
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Not Applicable,Released,Sublegal Size,346.4493646,24514.97958,Pieces,0.78112,0.056483068,443.52899,41207.30947,Pieces,202.99584,Yes,0.28649,0.3138,0.21681
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Not Checked,Kept,Legal Size (All or Lower),780.2211166,23198.93038,Pieces,0.99775,0.043274314,781.98057,24453.97293,Pieces,156.37766,Yes,0.79884,0.82059,0.53512
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chinook,Not Checked,Released,Legal Size (All or Lower),862.887238,68516.92814,Pieces,0.78112,0.056483068,1104.67948,118676.2817,Pieces,344.49424,Yes,0.57417,0.58565,0.47692
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chum,Not Applicable,Kept,Legal Size,35.85574656,459.4757733,Pieces,NA,NA,35.85574656,459.47577,Pieces,21.43539,No,0.20102,0.3392,0.79898
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Chum,Not Applicable,Released,Unspecified,163.8007517,9981.430012,Pieces,NA,NA,163.8007517,9981.43001,Pieces,99.90711,No,0.19205,0.26539,0.13686
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Adipose Marked,Kept,Legal Size,904.3660547,58388.56651,Pieces,0.9053,0.046209447,998.96836,73843.13363,Pieces,271.74093,Yes,0.37983,0.60302,0.70212
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Adipose Marked,Released,Unspecified,2037.995966,648636.9006,Pieces,0.80271,0.052107393,2538.89445,1033826.017,Pieces,1016.77235,Yes,0.18509,0.70074,0.81316
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Not Adipose Marked,Kept,Legal Size,2932.519417,162281.936,Pieces,0.9053,0.046209447,3239.27915,225347.5051,Pieces,474.70781,Yes,0.41628,0.62711,0.67317
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Not Adipose Marked,Released,Unspecified,4174.189118,985201.671,Pieces,0.80271,0.052107393,5200.12099,1642949.486,Pieces,1281.77591,Yes,0.50701,0.81299,0.75337
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Not Checked,Kept,Legal Size,1135.272149,11436.59008,Pieces,0.9053,0.046209447,1254.02866,18051.65132,Pieces,134.35643,Yes,0.65052,0.88962,0.39658
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,SALMON,Coho,Not Checked,Released,Unspecified,2345.092731,188628.7825,Pieces,0.80271,0.052107393,2921.46944,328711.09,Pieces,573.33331,Yes,0.7432,0.85421,0.2366
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Copper,Not Applicable,Kept,Legal Size,76.6704448,489.3513629,Pieces,0.45112,0.10272378,169.95577,3902.28219,Pieces,62.46825,Yes,0.28398,0.50625,0.56128
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Copper,Not Applicable,Released,Unspecified,109.6080212,2423.048682,Pieces,1.76068,0.324269619,62.25323,913.08461,Pieces,30.21729,Yes,0.54513,0.17536,0.67905
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Cutthroat Trout,Not Applicable,Released,Unspecified,11.15242881,79.76695314,Pieces,NA,NA,11.15242881,79.76695,Pieces,8.93123,No,0,0,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Dogfish,Not Applicable,Released,Unspecified,4.805253623,13.47995514,Pieces,0.7936,0.056979448,6.05501,21.59252,Pieces,4.64677,Yes,0,0,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,EFFORT,Adult effort,Not Applicable,N/A,N/A,4305.278731,150068.9555,Fisher days,1.86976,0.07679614,2302.58361,51869.99767,Boat trips,227.74986,Yes,0.45758,0.6214,0.58672
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,EFFORT,Juvenile effort,Not Applicable,N/A,N/A,110.4179981,5748.54255,Fisher days,1.86976,0.07679614,59.05464,1650.20202,Boat trips,40.62268,Yes,0.15502,0.15502,0.93472
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Greenling,Not Applicable,Kept,Legal Size,54.44202012,797.2238684,Pieces,0.61491,0.103869673,88.53657,2332.08616,Pieces,48.29168,Yes,0.04413,0.08826,0.91174
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Greenling,Not Applicable,Released,Unspecified,17.05978608,143.3988643,Pieces,1.17605,0.169408658,14.506,108.04611,Pieces,10.39452,Yes,0,0,0.14521
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,HALIBUT,Halibut,Not Applicable,Kept,Legal Size,124.6059148,947.9173755,Pieces,1.23,0.149,101.30562,777.15807,Pieces,27.87755,Yes,0.63184,0.6349,0.63055
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,HALIBUT,Halibut,Not Applicable,Released,Unspecified,4.805253623,6.736923659,Pieces,1.42,0.254,3.38398,3.70746,Pieces,1.92548,Yes,1,1,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,LINGCOD,Lingcod,Not Applicable,Kept,Legal Size,1528.166583,102930.62,Pieces,0.89128,0.094595385,1714.5752,162688.5143,Pieces,403.34664,Yes,0.3837,0.53126,0.70562
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,LINGCOD,Lingcod,Not Applicable,Released,Unspecified,146.1579126,1248.115753,Pieces,0.84346,0.076883752,173.28375,2003.88049,Pieces,44.76472,Yes,0.41819,0.54607,0.36804
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Other and unknown finfish,Not Applicable,Kept,Legal Size,2.402626812,3.369988784,Pieces,NA,NA,2.402626812,3.36999,Pieces,1.83575,No,1,1,0
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Kept,Legal Size,91.13382088,2047.594127,Pieces,NA,NA,91.13382088,2047.59413,Pieces,45.25035,No,0.08073,0.34355,0.52545
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,ROCKFISH,Other and unknown rockfish,Not Applicable,Released,Unspecified,61.75644229,469.3233773,Pieces,NA,NA,61.75644229,469.32338,Pieces,21.66387,No,0.23343,0.54467,0.08022
2025-2026,Central Coast,2025,8,Area 7,Angling from boat,FINFISH,Pacific cod,Not Applicable,Kept,Legal Size,4.805253623,6.736923659,Pieces,2.23614,0.249627511,2.14891,1.40484,Pieces,1.18526,Yes,1,1,0
